KMLP,Mullan Pass Vor,47.45,-115.67,Mullan,ID,83846,5.4423927139
KMUO,Mountain Home AFB,43.05,-115.87,Mountain Home A,ID,83648,1.65177257538
KMYL,Mc Call,44.89,-116.1,Mc Call,ID,83638,3.472050445
KPIH,Pocatello Municipal,42.93,-112.6,Pocatello,ID,83204,7.50177422605
KRXE,Rexburg-Madison County Airport,43.83,-111.81,Rexburg,ID,83440,1.38831919938
KSMN,Salmon/Lemhi (awos),45.12,-113.88,Salmon,ID,83467,1.69214487338
KSNT,Stanley Ranger Station,44.17,-114.93,Stanley,ID,83278,5.409931537
KSUN,Hailey/Friedman Mem,43.51,-114.3,Hailey,ID,83333,1.34990243076
KSZT,Sandpoint Airport,48.3,-116.55,Ponderay,ID,83852,0.845572773171
KTWF,Twin Falls/Joslin,42.48,-114.48,Twin Falls,ID,83301,3.48338694491
KU78,Soda Springs/Tigert,42.66,-111.58,Soda Springs,ID,83276,2.29323318658
KCOE,COEUR D'ALENE(AWOS),47.78,-116.82,Hayden Lake,ID,83835,3.32287066793
KLWS,Lewiston (amos),46.39,-117.02,South Gate Plaza,ID,83501,1.677766508
KP69,Lowell,46.15,-115.6,Clearwater,ID,83539,6.26875239401
KS14,Spencer,44.3,-112.1,,ID,834XX,8.31687630972
KDIJ,Driggs-Reed Memorial Airport,43.7417,-111.098,Driggs,ID,83422,1.33509343328
K1H2,Effingham,39.07,-88.53,Effingham,IL,62401,4.05062123311
K3LF,Litchfield Municipal Airport,39.163,-89.675,Litchfield,IL,62056,1.50575181853
KAAA,Logan County Airport,40.16,-89.33,Lincoln,IL,62656,2.09695580058
KAJG,Mount Carmel Municipal Airport,38.607,-87.727,Saint Francisvil,IL,62460,3.93525715998
KALN,Alton / St. Louis Regional,38.91,-90.05,Bethalto,IL,62010,0.408416853677
KARR,Aurora Municipal Airport,41.77,-88.47,Sugar Grove,IL,60554,1.161045406
KBLV,Scott Air Force Base / Belleville,38.55,-89.85,Scott A F B,IL,62225,0.395030303737
KBMI,Bloomington / Normal,40.48,-88.93,Bloomington,IL,61704,2.50518342345
KC09,Morris Muni-James R Washburn Field Airport,41.43,-88.42,Morris,IL,60450,4.15197483058
KC75,Lacon,41.02,-89.39,Lacon,IL,61540,0.769914314203
KCIR,Cairo Regional Airport,37.067,-89.217,Mound City,IL,62963,3.1816656726
KCMI,"Champaign / Urbana, University of Illinois-Willard",40.04,-88.28,Savoy,IL,61874,2.17378868105
KCPS,"Cahokia / St. Louis, St. Louis Downtown Airport",38.58,-90.15,Alorton,IL,62207,1.17398191172
KCUL,Carmi Municipal Airport,38.09,-88.123,Carmi,IL,62821,1.79145434071
KDEC,Decatur Airport,39.84,-88.87,Decatur,IL,62521,3.2316082027
KDKB,DeKalb Taylor Municipal Airport,41.93,-88.72,De Kalb,IL,60115,1.40507328408
KDNV,"Danville, Vermilion County Airport",40.2,-87.6,Danville,IL,61834,1.81720886165
KDPA,"Chicago / West Chicago, Dupage Airport",41.93,-88.25,Wayne,IL,60184,1.62109663817
KENL,Centralia Municipal Airport,38.52,-89.08,Centralia,IL,62801,2.48371576797
KFEP,Albertus Airport,42.25,-89.58,Baileyville,IL,61007,3.59405207211
KFOA,Flora Municipal Airport,38.67,-88.45,Flora,IL,62839,2.08530981714
KFWC,Fairfield Municipal Airport,38.38,-88.42,Fairfield,IL,62837,3.41351754127
KGBG,Galesburg Municipal Airport,40.94,-90.43,Galesburg,IL,61401,3.24681658508
KHSB,Harrisburg-Raleigh Airport,37.82,-88.55,Raleigh,IL,62977,1.75388785101
KIGQ,Lansing Municipal Airport,41.53,-87.53,Munster,IN,46321,2.09296742449
KIJX,Jacksonville Municipal Airport,39.78,-90.23,Arcadia,IL,62650,3.43847574952
KIKK,Greater Kankakee Airport,41.07,-87.85,,IL,609HH,1.2564252279
KJOT,Joliet Park district,41.52,-88.18,Joliet,IL,60431,0.628882134021
KLOT,"Chicago/Romeoville, Lewis University Airport",41.61,-88.1,Romeoville,IL,60446,2.26157257242
KLWV,Lawrenceville-Vincennes Intl Airport,38.76,-87.6,Lawrenceville,IL,62439,3.55802773966
KM30,Metropolis Municipal Airport,37.183,-88.75,Metropolis,IL,62960,0.920912984618
KMDH,"Carbondale/Murphysboro, Southern Illinois Airport",37.79,-89.25,De Soto,IL,62924,3.53749826837
KMDW,Chicago Midway Airport,41.79,-87.75,Bedford Park,IL,60638,1.23393020365
KMLI,"Moline, Quad-City Airport",41.46,-90.52,Moline,IL,61265,2.33611216075
KMQB,Macomb Muni Airport,40.52,-90.65,Good Hope,IL,61438,4.13041599066
KMTO,"Mattoon/Charleston, Coles County Memorial Airport",39.48,-88.28,Mattoon,IL,61938,5.03650383766
KMVN,Mount Vernon Automatic Weather Observing/Reporting,38.33,-88.87,Mount Vernon,IL,62864,2.14492351462
KMWA,Marion Regional,37.76,-89.0,Energy,IL,62933,1.73093344216
KOLY,Olney-Noble Airport,38.73,-88.18,Noble,IL,62868,3.85133169789
KORD,Chicago/Ohare,41.98,-87.9,Rosemont,IL,60018,2.00315534448
KPIA,Greater Peoria Regional Airport,40.66,-89.68,Bartonville,IL,61607,1.31837135475
KPNT,Pontiac Municipal Airport,40.92,-88.63,Pontiac,IL,61764,2.49132766102
KPPQ,Pittsfield Penstone Municipal Airport,39.63,-90.78,Pittsfield,IL,62363,1.66938761398
KPRG,Edgar County Airport,39.7,-87.67,Chrisman,IL,61924,5.97558514759
KPWK,"Chicago / Wheeling, Pal-Waukee Airport",42.11,-87.9,Prospect Heights,IL,60070,1.47539980716
KRFD,Chicago Rockford International Airport,42.21,-89.1,Rockford,IL,61109,2.26664482951
KRPJ,Rochelle Muni-Koritz Field Airport,41.89,-89.08,Rochelle,IL,61068,3.17034870207
KRSV,Robinson Municipal Airport,39.016,-87.65,Palestine,IL,62451,2.14960241968
KSAR,Sparta Community-Hunter Field Airport,38.15,-89.7,Sparta,IL,62286,2.02863465586
KSFY,Tri-Township Airport,42.05,-90.1,Savanna,IL,61074,3.7293695948
KSLO,Salem-Leckrone,38.65,-88.97,Salem,IL,62881,2.01539375817
KSPI,"Springfield, Capital Airport",39.86,-89.67,,IL,627HH,1.94731061395
KSQI,Sterling Rockfalls,41.75,-89.67,Rock Falls,IL,61071,1.42321064724
KTAZ,Taylorville Municipal Airport,39.53,-89.33,Hewittsville,IL,62568,2.19470584673
KTIP,Rantoul Natl Avn Cntr-Frank Elliot Field Airport,40.29,-88.14,Rantoul,IL,61866,1.44182944775
KUGN,"Chicago / Waukegan, Waukegan Regional Airport",42.42,-87.87,Waukegan,IL,60087,1.11333325373
KUIN,Quincy Regional-Baldwin Field Airport,39.94,-91.2,Fowler,IL,62338,4.18495548501
KVYS,Illinois Valley Rgnl-Walter A Duncan Field Airport,41.35,-89.15,Dalzell,IL,61320,1.22856942921
KEVV,Evansville Regional Airport,38.05,-87.53,Evansville,IN,47725,3.26730248322
KGYY,Gary Regional,41.62,-87.42,Gary,IN,46406,2.19885432061
KHNB,Huntingburg,38.26,-86.95,Huntingburg,IN,47542,3.09058528132
KVPZ,"Valparaiso, Porter County Municipal Airport",41.45,-87.01,Valparaiso,IN,46383,1.966731273
KAID,Anderson Municipal,40.12,-85.62,Anderson,IN,46012,1.86282484627
KASW,Warsaw Municipal Airport,41.275,-85.84,Warsaw,IN,46582,1.16675464321
KBAK,Columbus / Bakalar,39.26,-85.88,Clifford,IN,47226,1.67075676942
KBMG,"Bloomington, Monroe County Airport",39.14,-86.62,Bloomington,IN,47403,2.76572252143
KEKM,Elkhart Municipal,41.73,-86.0,Elkhart,IN,46514,1.97918643843
KEYE,"Indianapolis, Eagle Creek Airpark",39.825,-86.296,Eagle Creek,IN,46254,2.12030938242
KFWA,Fort Wayne International Airport,41.01,-85.2,Fort Wayne,IN,46809,1.28367082255
KGEZ,Shelbyville Municipal Airport,39.596,-85.8,Fairland,IN,46126,4.51220020645
KGSH,Goshen Municipal Airport,41.53,-85.79,New Paris,IN,46553,3.85411906874
KGUS,Grissom Air Force Base / Peru,40.65,-86.15,Bunker Hill,IN,46914,2.65575733256
KHUF,Terre Haute International Airport,39.46,-87.3,Terre Haute,IN,47803,2.42425346399
KIND,Indianapolis International Airport,39.73,-86.27,Park Fletcher,IN,46241,1.06022333117
KLAF,"Lafayette, Purdue University Airport",40.43,-86.93,West Lafayette,IN,47906,2.17087653711
KMIE,"Muncie, Delaware County-Johnson Field",40.242,-85.396,Muncie,IN,47303,1.78748942844
KOKK,Kokomo Muni Airport,40.53,-86.06,Kokomo,IN,46901,4.96261043432
KSBN,South Bend Regional Airport,41.71,-86.32,South Bend,IN,46628,1.06035202433
KTYQ,Indianapolis Executive Airport,40.0306,-86.2514,Zionsville,IN,46077,5.09223288357
NGTA,Tarawa,1.35,172.917,Kekaha,HI,96752,2326.80104089
KAAO,Wichita Colonel James Jabara Airport,37.75,-97.22,Wichita,KS,67226,0.612300552134
KCFV,Coffeyville Municipal Airport,37.08,-95.57,Coffeyville,KS,67337,3.74113757045
KCNK,"Concordia, Blosser Municipal Airport",39.55,-97.65,Rice,KS,66901,1.31420449295
KCNU,Chanute Martin Johnson Airport,37.68,-95.48,Chanute,KS,66720,1.59167138916
KDDC,Dodge City Regional Airport,37.78,-99.97,Dodge City,KS,67801,3.51873859568
KEHA,Elkhart Automatic Weather Observing / Reporting,37.01,-101.88,Elkhart,KS,67950,0.500228219199
KEMP,Emporia,38.34,-96.2,Emporia,KS,66801,4.87632740808
KEWK,Newton Automatic Weather Observing / Reporting Sys,38.05,-97.29,Newton,KS,67114,1.79913824368
KFOE,"Topeka, Forbes Field",38.96,-95.67,Pauline,KS,66619,1.56356175762
KFRI,Fort Riley,39.05,-96.767,,KS,664HH,2.30134685814
KGBD,Great Bend Automatic Weather Observing / Reporting,38.34,-98.86,Heizer,KS,67530,4.36960624369
KGCK,Garden City Regional Airport,37.94,-100.72,Pierceville,KS,67868,4.60799165393
KHLC,Hill City Municipal Airport,39.39,-99.83,Hill City,KS,67642,2.21223128878
KHUT,Hutchinson Municipal Airport,38.08,-97.87,Medora,KS,67502,3.37040218115
KHYS,Hays Municipal Automatic Weather Observing/Report,38.86,-99.27,Antonino,KS,67601,3.32612958138
KIAB,McConnell Air Force Base,37.617,-97.267,Wichita,KS,67210,1.51647660751
KICT,Wichita Mid-Continent Airport,37.66,-97.43,Wichita,KS,67209,0.873784517115
KIXD,"Olathe, New Century Aircenter",38.83,-94.89,Gardner,KS,66030,2.25982991051
KLBL,Liberal Municipal Automatic Weather Observing,37.05,-100.97,Liberal,KS,67901,2.62147784958
KLWC,Lawrence Municipal Airport,39.02,-95.22,Lawrence,KS,66044,2.59964379833
KMHK,Manhattan Municipal Airport,39.16,-96.67,Ogden,KS,66517,3.86589004788
KOJC,"Olathe, Johnson County Executive Airport",38.85,-94.74,Stanley,KS,66221,1.8479014601
KP28,Medicine Lodge,37.3,-98.58,Medicine Lodge,KS,67104,1.54037596076
KPPF,"Parsons, Tri-City Airport",37.3,-95.5,,KS,673HH,2.4114277604
KPTT,Pratt Industrial Airport,37.702,-98.747,Iuka,KS,67066,3.1184409817
KRSL,Russell Municipal Airport,38.87,-98.81,Russell,KS,67665,3.08616335855
KSLN,Salina Municipal Airport,38.8,-97.65,Bavaria,KS,67401,2.67441306158
KTOP,"Topeka, Philip Billard Municipal Airport",39.08,-95.62,Topeka,KS,66616,1.40681144466
KUKL,Coffey County Airport,38.3,-95.717,Strawn,KS,66839,6.30060902687
KWLD,"Winfield / Arkansas City, Strother Field",37.16,-97.03,Arkansas City,KS,67005,6.39930959194
KGLD,"Goodland, Renner Field",39.38,-101.7,Goodland,KS,67735,4.35976596836
NCRG,Rarotonga,-21.2,-159.817,Ocean View,HI,96737,2797.9398242
NIUE,Alofi/Niue,-19.067,-169.917,Ocean View,HI,96737,2806.26673919
KBWG,Bowling Green-Warren County Regional Airport,36.96,-86.42,Bowling Green,KY,42103,2.1787737569
KEHR,Henderson City,37.82,-87.69,Smith Mills,KY,42457,4.33665018036
KHOP,Fort Campbell U. S. Army Airfield,36.669,-87.496,Fort Campbell,KY,42223,2.12582005029
KOWB,Owensboro / Daviess,37.76,-87.17,Owensboro,KY,42301,0.513484794452
KPAH,"Paducah, Barkley Regional Airport",37.07,-88.77,West Paducah,KY,42086,1.49056208345
K1A6,Middlesboro-Bell County Airport,36.611,-83.737,Middlesboro,KY,40965,0.941974356962
KCVG,Covington / Cincinnati / Northern Kentucky,39.05,-84.67,Hebron,KY,41048,2.30776649445
KEKQ,Wayne County Airport,36.855,-84.856,Pueblo,KY,42633,3.97190925795
KFFT,"Frankfort, Capital City Airport",38.18,-84.9,Hatton,KY,40601,2.23769011504
KFTK,Fort Knox,37.9,-85.967,Fort Knox,KY,40121,0.31456521259
KGLW,Glasgow Municipal Airport,36.963,-85.946,Glasgow,KY,42141,1.93526132678
KI16,Kee Field Airport,37.6,-81.559,Wyoming,WV,24898,2.63161384438
KJKL,Julian Caroll Airport,37.58,-83.32,Canoe,KY,41339,3.49874952146
KLEX,"Lexington, Blue Grass Airport",38.05,-84.6,Lexington,KY,40510,1.04771557041
KLOU,"Louisville, Bowman Field Airport",38.23,-85.67,Louisville,KY,40205,0.87018712246
KLOZ,London-Corbin Airport-Magee Field,37.09,-84.04,London,KY,40744,2.65570058523
KSDF,"Louisville, Standiford Field",38.19,-85.73,Louisville,KY,40213,0.959095739838
KSME,Somerset-Pulaski County-J.T. Wilson Field Airport,37.055,-84.614,Ferguson,KY,42533,1.05226588518
KY15,Brennan Farm Airport,45.65,-84.467,,MI,497HH,0.750429318374
KS58,South Timbalier,28.32,-90.35,Grand Isle,LA,70358,65.9712670647
K1B7,Boothville Heliport,29.35,-89.433,Boothville,LA,70038,4.31185845025
K2GL,Galliano Heliport,29.417,-90.3,Galliano,LA,70354,1.2864165861
K3B6,Eugene Island 300,28.083,-92.7,Grand Chenier,LA,70643,117.189143318
K7R3,Amelia / Lake Palourd,29.7,-91.1,Morgan City,LA,70380,4.96544685047
K7R4,Intracoastal City,29.783,-92.133,Forked Island,LA,70510,11.1338994455
K7R5,Cameron Heliport,29.783,-93.3,Cameron,LA,70631,6.54872357829
K7R8,South Marsh Island,28.3,-91.983,Theriot,LA,70397,100.935701576
KAEX,Alexandria International Airport,31.33,-92.55,Alexandria,LA,71303,3.26123930314
KAQV,Ft. Polk/Peason Ridge,31.4,-93.283,Hornbeck,LA,71439,7.8861386719
KARA,"New Iberia, Acadiana Regional Airport",30.03,-91.88,New Iberia,LA,70560,4.44110129987
KASD,Slidell Airport,30.35,-89.82,Slidell,LA,70460,3.62284658022
KBAD,Barksdale Air Force Base,32.5,-93.683,Bossier City,LA,71112,1.64142430042
KBKB,Ft. Polk/Fullerton Landing,31.0,-92.967,Pitkin,LA,70656,4.4896008645
KBTR,"Baton Rouge Metropolitan, Ryan Field",30.54,-91.15,Greenwood,LA,70811,1.49110514439
KBVE,Boothville,29.333,-89.4,Boothville,LA,70038,2.10453093417
KCWF,Chenault Airpark,30.22,-93.15,Lake Charles,LA,70615,1.37537407147
KDNK,Ft. Polk/Self Strip,31.1,-93.0,Simpson,LA,71474,10.6564550713
KDRI,Beauregard Regional Airport,30.833,-93.333,Deridder,LA,70634,3.70066531871
KDTN,Shreveport Downtown Airport,32.53,-93.75,,LA,711HH,1.36942746673
KE12,East Cameron 345,28.083,-92.7,Grand Chenier,LA,70643,117.189143318
KESF,Alexandria Esler Regional Airport,31.4,-92.3,Buckeye,LA,71328,6.61495074552
KGSM,Ship Shoal 207A,28.533,-90.983,Theriot,LA,70397,57.3845656713
KH08,High Island 264C,28.467,-93.733,Galveston,TX,77550,86.099217187
KHDC,Hammond Municipal Airport,30.52,-90.42,Hammond,LA,70401,3.13056885304
KHUM,Houma-Terrebonne,29.57,-90.67,Houma,LA,70363,1.38263018828
KIER,Natchitoches Regional Airport,31.733,-93.1,Natchitoches,LA,71457,1.38822922666
KLCH,Lake Charles Regional Airport,30.12,-93.22,Lake Charles,LA,70607,1.57195293332
KLFT,Lafayette Regional Airport,30.2,-92.0,Lafayette,LA,70501,2.37757370465
KMLU,Monroe Regional Airport,32.51,-92.04,Monroe,LA,71203,2.57070930524
KMSY,New Orleans International Airport,29.98,-90.25,Kenner,LA,70062,0.785727382048
KNBG,"New Orleans, Naval Air Station",29.833,-90.017,Belle Chasse,LA,70037,0.963255014358
KNEW,New Orleans Lakefront Airport,30.04,-90.03,New Orleans,LA,70126,1.76837749562
KP92,Salt Point,29.6,-91.3,Patterson,LA,70392,6.83816431534
KPOE,Fort Polk,31.05,-93.183,Fort Polk,LA,71459,2.55980442381
KPTN,Patterson Memorial,29.72,-91.33,Patterson,LA,70392,1.79884514296
KSHV,Shreveport Regional Airport,32.45,-93.83,Shreveport,LA,71109,2.42239262806
KSRN,South Marsh 268A,29.117,-91.867,Franklin,LA,70538,48.9008766368
KTVR,Vicksburg / Tallulah Regional Airport,32.35,-91.03,Mound,LA,71282,9.15533540192
KW60,West Cameron 560,29.15,-93.35,Cameron,LA,70631,43.549886341
KXCN,Green Canyon 184,27.767,-91.517,Theriot,LA,70397,117.268653648
K2F8,Morehouse Memorial Airport,32.7558,-91.8806,Bastrop,LA,71220,4.36165075965
KACP,Allen Parish Airport,30.7506,-92.6886,Oakdale,LA,71463,4.43133716969
KGAO,South Lafourche Airport,29.4447,-90.2611,Galliano,LA,70354,2.71036991626
KRSN,Ruston Regional Airport,32.5144,-92.5883,Ruston,LA,71270,3.49152397599
TLPC,Vigie,14.017,-61.0,Vieques,PR,00765,409.937693699
TLPL,Hewanorra Intl Airport,13.75,-60.95,Vieques,PR,00765,425.381620158
KUXL,Southland Field Airport,0.0,0.0,Culebra,PR,00775,4602.80839332
KACK,Nantucket Memorial Airport,41.26,-70.07,Nantucket,MA,02554,1.58661708714
KAQW,"North Adams, Harriman-And-West Airport",42.71,-73.17,Williamstown,MA,01267,3.05117652199
KBAF,"Westfield, Barnes Municipal Airport",42.16,-72.72,Montgomery,MA,01085,2.39244911159
KBED,"Bedford, Hanscom Field",42.47,-71.29,Hanscom Afb,MA,01731,1.05372815174
KBOS,"Boston, Logan International Airport",42.38,-71.03,East Boston,MA,02128,0.258050944403
KBVY,Beverly Municipal Airport,42.59,-70.92,Danvers,MA,01923,1.83075546112
KCEF,Chicopee Falls / Westover Air Force Base,42.21,-72.53,Westover Afb,MA,01022,1.62097192644
KCHH,Chatham,41.667,-69.967,South Chatham,MA,02633,1.45354383991
KCQX,Chatham Municipal Airport,41.7,-69.99,North Chatham,MA,02650,1.0649126499
KEWB,New Bedford Regional Airport,41.69,-70.97,New Bedford,MA,02745,1.93720690867
KFIT,Fitchburg Municipal Airport,42.55,-71.76,Leominster,MA,01453,1.654624625
KFMH,Otis Air National Guard Base,41.66,-70.52,Otis A F B,MA,02542,0.453165168581
KHYA,"Hyannis, Barnstable Municipal-Boardman Airport",41.68,-70.28,Barnstable,MA,02630,1.62073037791
KLWM,Lawrence Municipal Airport,42.73,-71.12,,MA,018HH,0.409180029764
KMQE,East Milton,42.21,-71.11,Hyde Park,MA,02136,3.02721294284
KMVY,Marthas Vineyard Airport,41.41,-70.62,Vineyard Haven,MA,02568,2.91012498388
KORE,Orange Municipal Airport,42.58,-72.28,New Salem,MA,01364,1.49969825683
KORH,Worcester Regional Airport,42.28,-71.87,Worcester,MA,01602,1.39126290065
KOWD,Norwood Memorial Airport,42.19,-71.17,Norwood,MA,02062,1.64443199673
KPSF,Pittsfield Municipal Airport,42.43,-73.29,Pittsfield,MA,01201,2.46616568376
KPVC,Provincetown Automatic Weather Observing/Reporting,42.01,-70.2,Provincetown,MA,02657,3.04375020673
KPYM,Plymouth Municipal Airport,41.91,-70.73,Carver,MA,02330,3.10536608881
KTAN,Taunton,41.89,-71.02,East Taunton,MA,02718,0.954215052438
KADW,Camp Springs / Andrews Air Force Base,38.83,-76.87,Andrews Afb,MD,20762,0.970673734378
KAPG,Phillips Army Air Field / Aberdeen,39.47,-76.17,Aberdeen Proving,MD,21005,1.5738947964
KBWI,Baltimore-Washington International Airport,39.19,-76.67,Linthicum Height,MD,21090,1.41938903172
KCBE,Greater Cumberland Regional Airport,39.617,-78.767,Wiley Ford,WV,26767,0.42547851508
KDMH,"Baltimore, Inner Harbor",39.28,-76.61,Baltimore,MD,21230,0.985396824377
KESN,Easton/Newman Field Airport,38.8,-76.067,Easton,MD,21601,1.64407872968
KFDK,Frederick Municipal Airport,39.418,-77.374,Lewistown,MD,21701,0.882591579842
KFME,Ft Meade/Tipton,39.083,-76.767,Fort George G Me,MD,20755,2.05389826717
KHGR,"Hagerstown, Washington County Regional Airport",39.71,-77.73,Maugansville,MD,21767,1.16069583991
KMTN,Baltimore / Martin,39.34,-76.42,Middle River,MD,21220,0.292260353366
KNAK,Annapolis (U.S. Naval Academy),38.98,-76.48,Naval Academy,MD,21402,0.718900045916
KNHK,"Patuxent River, Naval Air Station",38.29,-76.4,Patuxent River,MD,20670,1.96190727415
KOXB,Ocean City Municipal Airport,38.308,-75.124,Berlin,MD,21811,4.36117778622
KSBY,Salisbury-Wicomico County Regional Airport,38.34,-75.5,Parsonsburg,MD,21849,2.878969449
KDMW,Carroll County Regional Airport/Jack B Poage Field,39.36,-77.0,Cooksville,MD,21723,3.09174875133
K2G4,Garrett County Airport,0.0,0.0,Culebra,PR,00775,4602.80839332
KCGS,College Park Airport,0.0,0.0,Culebra,PR,00775,4602.80839332
KNUI,Webster Naval Outlying Field,38.1489,-76.42,Saint Inigoes,MD,20684,0.830738175162
K40B,Clayton Lake,46.617,-69.533,,ME,047XX,36.2113926879
KAUG,Augusta State Airport,44.32,-69.8,Hallowell,ME,04347,2.29604380539
KBGR,Bangor International Airport,44.81,-68.83,Bangor,ME,04401,2.05536750785
KBHB,Bar Harbor Automatic Weather Observing / Reporting,44.46,-68.37,Salsbury Cove,ME,04672,4.66815929398
KCAR,Caribou Municipal Airport,46.88,-68.02,Caribou,ME,04736,0.419154365928
KFVE,"Frenchville, Northern Aroostook Regional Airport",47.29,-68.32,Frenchville,ME,04745,3.16490802427
KGNR,Greenville,45.462,-69.595,Greenville Junct,ME,04442,2.00826145004
KHUL,Houlton International Airport,46.14,-67.78,Houlton,ME,04730,4.77998433678
KIWI,Wiscasset Airport,43.95,-69.7,Wiscasset,ME,04578,1.86937113015
KIZG,"Fryeburg, Eastern Slopes Regional Airport",43.98,-70.95,Brownfield,ME,04010,3.7667900479
KLEW,Auburn-Lewiston,44.05,-70.29,Auburn,ME,04210,3.62465620382
KMLT,Millinocket Municipal Airport,45.66,-68.68,Millinocket,ME,04462,3.40658073174
KNHZ,"Brunswick, Naval Air Station",43.89,-69.93,Birch Island,ME,04011,1.57482166789
KOLD,Old Town / Dewitt Field Airport,44.95,-68.667,Old Town,ME,04468,0.591166223563
KPQI,Presque Isle,46.69,-68.05,Presque Isle,ME,04769,2.38447520417
KPWM,Portland International Jetport,43.66,-70.32,Portland,ME,04102,1.44761713002
KRKD,Rockland / Knox Automatic Weather Observing,44.08,-69.12,Rockland,ME,04841,2.01007171759
KSFM,Sanford Municipal Automatic Weather Observing,43.4,-70.7,Sanford,ME,04073,3.21803147216
KWVL,Waterville Automatic Weather Observing / Reporting,44.54,-69.69,Winslow,ME,04901,3.9312287108
KGYX,Portland,43.883,-70.25,North Yarmouth,ME,04097,2.95342440463
PKMJ,Marjuro WSO AP,7.083,171.383,Kekaha,HI,96752,2182.55830633
PKMR,Majuro Atoll,7.06,171.27,Kekaha,HI,96752,2190.01070665
PKWA,Kwajalein Atoll,8.733,167.733,Kekaha,HI,96752,2346.16963103
K78D,Caro,43.45,-83.45,Caro,MI,48723,4.1611704782
K7D2,Troy,42.55,-83.183,Troy,MI,48084,0.934589376572
KFKS,Frankfort,44.617,-86.2,Frankfort,MI,49635,1.2116541883
KHAI,Three Rivers Municipal Dr Haines Airport,41.959,-85.59,Three Rivers,MI,49093,2.48146941431
KIMT,"Iron Mountain / Kingsford, Ford Airport",45.81,-88.11,Kingsford,MI,49802,1.44094780807
KIWD,Ironwood Automatic Weather Observing / Reporting,46.54,-90.13,Ironwood,MI,49938,4.77395998618
KMNM,Menominee Automatic Weather Observing / Reporting,45.12,-87.63,Menominee,MI,49858,1.89680051192
KONZ,Grosse Ile Municipal Airport,42.1,-83.16,Grosse Ile,MI,48138,2.07900544498
KACB,"Bellaire, Antrim County Airport",44.99,-85.2,Bellaire,MI,49615,1.53606693241
KADG,"Adrian, Lenawee County Airport",41.87,-84.07,Adrian,MI,49221,2.47157969528
KAMN,"Alma, Gratiot Community Airport",43.32,-84.69,Alma,MI,48801,4.17983759711
KANJ,Sault Ste. Marie,46.485,-84.366,Sault Sainte Mar,MI,49783,2.57048211319
KAPN,Alpena County Regional Airport,45.08,-83.57,Alpena,MI,49707,5.18133904703
KARB,Ann Arbor Municipal Airport,42.22,-83.75,Ann Arbor,MI,48108,1.48414610414
KAZO,Kalamazoo / Battle Creek International,42.24,-85.55,Kalamazoo,MI,49002,2.07664919577
KBAX,"Bad Axe, Huron County Memorial Airport",43.79,-82.99,Bad Axe,MI,48413,1.11427740279
KBEH,"Benton Harbor, Southwest Michigan Regional Airport",42.14,-86.44,Benton Harbor,MI,49022,2.47594849515
KBIV,"Holland, Tulip City Airport",42.75,-86.1,Holland,MI,49423,1.13386850852
KBTL,"Battle Creek, Kellogg Airport",42.3,-85.25,Battle Creek,MI,49015,1.3930075466
KCAD,Cadillac / Wexford County,44.29,-85.42,Cadillac,MI,49601,3.75793838662
KCFS,Caro,43.459,-83.445,Caro,MI,48723,3.57218003659
KCIU,Chippewa International Automatic Weather Observing,46.26,-84.47,Kincheloe,MI,49788,0.825179401144
KCMX,"Hancock, Houghton County Memorial Airport",47.18,-88.5,Hubbell,MI,49934,3.16751293602
KCVX,Charlevoix Municipal Airport,45.3,-85.27,Charlevoix,MI,49720,1.27267094451
KDET,Detroit City Airport,42.43,-83.02,Detroit,MI,48234,1.2489479335
KDTW,Detroit Metropolitan Wayne County Airport,42.23,-83.33,Detroit,MI,48242,2.00492788335
KDUH,Toledo Suburban Airport,41.73,-83.65,Toledo,OH,43623,1.57878481545
KERY,"Newberry, Luce County Airport",46.31,-85.46,Newberry,MI,49868,9.54277610752
KESC,Escanaba-Delta County Airport,45.73,-87.08,Escanaba,MI,49829,1.56589558986
KFNT,"Flint, Bishop International Airport",42.98,-83.73,Flint,MI,48507,1.51780651077
KFPK,Fitch Beach Airport,42.57,-84.81,Charlotte,MI,48813,0.953271239525
KGLR,"Gaylord, Otsego County Airport",45.024,-84.678,Gaylord,MI,49735,2.38090168513
KGOV,Grayling AAF Airport,44.68,-84.72,Grayling,MI,49738,4.65760567777
KGRR,"Grand Rapids, Gerald R. Ford International Airport",42.89,-85.52,Kentwood,MI,49512,2.10737020963
KHTL,"Houghton Lake, Roscommon County Airport",44.38,-84.68,Houghton Lake Heights,MI,48630,5.91303598239
KHYX,Saginaw County H.W. Browne Airport,43.433,-83.862,Saginaw,MI,48601,2.93381648185
KIRS,"Sturgis, Kirsch Municipal Airport",41.81,-85.44,Sturgis,MI,49091,0.933372867085
KISQ,"Manistique, Schoolcraft County Airport",45.97,-86.17,Gulliver,MI,49840,8.60370861543
KJXN,Jackson County-Reynolds Field Airport,42.27,-84.47,Jackson,MI,49202,3.08929711936
KJYM,Hillsdale Municipal Airport,41.921,-84.586,Hillsdale,MI,49242,2.54378404762
KLAN,"Lansing, Capital City Airport",42.78,-84.6,Lansing,MI,48906,2.23679133458
KLDM,"Ludington, Mason County Airport",43.96,-86.41,Ludington,MI,49431,1.134906454
KLWA,South Haven,42.351,-86.256,South Haven,MI,49090,3.6505776147
KMBL,Manistee County-Blacker Airport,44.28,-86.25,Eastlake,MI,49626,3.25353992476
